,ID,var_2,var_276,var_325,var_278,var_275,var_280,var_327,var_63,var_369,var_1,var_279,var_340,var_339,var_165,var_177,var_172,var_168,var_114,var_47,var_105,var_194,Target,var_2_normalizada
26905,107243,36,3,12,6,3,9,27,1,153180.63,2,0,0.0,0.0,120.0,0.0,276000.0,0.0,0,0,3,2,0,0.31958762886597936
26906,107245,26,0,0,0,0,0,0,1,33372.57,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
26907,107247,37,0,0,0,0,3,15,1,74095.08,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.32989690721649484
26908,107251,23,0,0,0,0,0,3,1,110707.74,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26909,107256,23,6,0,6,0,0,0,1,128586.51,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26910,107264,25,0,33,0,0,57,174,1,72881.13,2,0,0.0,0.0,17.1,0.0,0.0,0.0,0,0,0,1,0,0.20618556701030927
26911,107267,23,0,0,0,0,0,0,1,97565.16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26912,107276,41,0,0,3,3,0,0,1,133828.68,2,0,0.0,0.0,75000.0,0.0,0.0,0.0,0,0,0,99,0,0.3711340206185567
26913,107290,25,0,3,0,0,0,3,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
26914,107303,42,6,51,27,6,36,108,1,45131.22,2,9,320.01,320.01,300.0,0.0,4515.0,1200.0,0,0,3,1,0,0.38144329896907214
26915,107304,22,0,0,3,0,0,0,1,152954.01,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.17525773195876287
26916,107305,42,0,0,3,3,0,0,1,46477.11,2,0,0.0,0.0,300.0,0.0,0.0,0.0,0,0,0,3,1,0.38144329896907214
26917,107307,28,0,0,0,0,0,0,1,52741.89,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.23711340206185566
26918,107309,23,0,0,0,0,0,3,1,80431.65,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
26919,107313,25,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
26920,107316,33,6,9,6,0,9,27,0,252708.09,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.28865979381443296
26921,107320,23,0,0,0,0,0,0,1,143745.45,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26922,107321,23,0,0,0,0,0,0,1,106158.27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26923,107324,58,9,0,9,0,0,0,1,47851.35,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.5463917525773195
26924,107326,24,0,0,0,0,0,0,1,87126.63,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
26925,107330,30,0,0,0,0,0,0,1,511079.91,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
26926,107335,28,0,0,0,0,0,0,1,95765.43,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,1,0.23711340206185566
26927,107336,46,6,39,12,6,15,51,1,146738.46,2,3,0.0,0.0,113.64,0.0,0.0,0.0,0,0,0,1,0,0.422680412371134
26928,107337,33,0,6,0,0,0,6,1,58827.15,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.28865979381443296
26929,107340,23,0,0,0,0,0,3,1,47451.18,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26930,107345,37,0,3,0,0,27,81,1,47467.59,2,0,0.0,0.0,2876.1,0.0,0.0,0.0,0,0,0,2,0,0.32989690721649484
26931,107352,23,0,0,0,0,0,0,1,157261.35,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
26932,107357,22,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.17525773195876287
26933,107358,46,6,0,18,6,0,3,1,219995.34,2,6,0.0,0.0,0.0,0.0,276030.0,0.0,0,0,3,1,0,0.422680412371134
26934,107360,23,0,6,0,0,0,6,1,33071.4,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26935,107366,39,0,6,6,6,12,42,1,100538.07,2,0,0.0,0.0,75.0,0.0,0.0,0.0,0,0,0,2,0,0.35051546391752575
26936,107367,41,0,0,9,9,21,63,1,56280.63,2,3,0.0,0.0,325.5,0.0,0.0,0.0,0,0,0,1,0,0.3711340206185567
26937,107370,35,12,9,15,3,6,18,1,98362.83,2,3,0.0,0.0,1166.43,0.0,0.0,0.0,0,0,0,2,0,0.30927835051546393
26938,107373,24,0,0,0,0,0,0,1,68427.15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
26939,107376,25,0,6,0,0,0,6,1,80339.46,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
26940,107377,30,0,3,9,0,0,6,1,63625.95,2,3,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.25773195876288657
26941,107379,34,0,6,0,0,0,6,1,62774.64,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.29896907216494845
26942,107389,33,3,15,3,0,15,48,1,99897.42,2,0,0.0,0.0,5318.22,0.0,0.0,0.0,0,0,0,1,0,0.28865979381443296
26943,107391,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.3,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26944,107392,36,0,6,0,0,27,84,1,90521.91,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0.31958762886597936
26945,107394,43,0,0,0,0,0,6,1,107295.9,2,0,0.0,0.0,792.84,0.0,0.0,0.0,0,0,0,1,0,0.3917525773195876
26946,107395,24,0,3,0,0,0,3,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
26947,107405,23,0,0,0,0,0,0,1,56995.74,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26948,107409,23,0,0,0,0,0,0,1,45201.3,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26949,107411,26,0,0,0,0,0,0,1,51649.95,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
26950,107412,44,3,0,3,0,0,0,1,99470.01,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.4020618556701031
26951,107413,28,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
26952,107415,23,0,0,0,0,0,0,1,70326.72,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26953,107417,30,0,0,0,0,0,0,1,36956.13,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,1,0.25773195876288657
26954,107421,26,0,0,0,0,0,0,1,85220.4,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.21649484536082475
26955,107425,54,0,9,3,3,12,42,1,110036.88,2,0,0.0,0.0,99.0,0.0,36000.0,0.0,0,0,3,2,0,0.5051546391752577
26956,107426,26,0,0,0,0,0,0,1,340189.2,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
26957,107430,23,0,0,6,6,12,36,1,117310.979016494,2,0,0.0,0.0,659.01,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
26958,107433,27,0,6,0,0,9,27,1,131195.28,2,0,0.0,0.0,1514.28,0.0,0.0,0.0,0,0,0,1,0,0.2268041237113402
26959,107441,23,0,0,0,0,0,0,1,34823.07,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26960,107447,25,0,3,0,0,0,6,1,376797.84,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
26961,107449,30,0,3,0,0,0,3,1,38520.69,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
26962,107452,41,0,6,3,3,3,15,1,63315.21,2,0,0.0,0.0,0.0,0.0,147003.0,0.0,0,0,3,2,0,0.3711340206185567
26963,107454,23,0,0,0,0,0,0,1,185063.37,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26964,107455,28,0,0,0,0,0,0,1,48063.78,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
26965,107457,23,0,0,0,0,0,0,1,80337.78,2,0,0.0,0.0,1.5,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26966,107460,41,0,0,0,0,0,0,1,77873.58,2,0,0.0,0.0,15.0,0.0,0.0,0.0,0,0,0,2,0,0.3711340206185567
26967,107461,23,0,0,6,0,3,9,1,76963.83,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26968,107468,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26969,107469,26,0,0,0,0,0,0,1,33552.99,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
26970,107472,23,0,0,0,0,0,0,1,94900.68,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26971,107473,23,0,0,0,0,0,0,1,199548.33,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26972,107474,43,0,39,0,0,24,72,1,73332.39,2,0,0.0,0.0,1530.0,0.0,0.0,0.0,0,0,0,1,0,0.3917525773195876
26973,107476,41,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.3711340206185567
26974,107479,27,0,3,3,3,0,6,1,117310.979016494,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
26975,107484,28,0,3,0,0,0,3,1,38270.49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
26976,107487,23,0,0,0,0,0,3,1,62790.0,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26977,107489,23,0,6,3,3,12,36,1,67151.67,8,0,0.0,0.0,0.18,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
26978,107492,27,0,0,0,0,0,0,1,64760.46,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
26979,107493,66,12,9,24,3,33,99,1,117310.979016494,2,6,0.0,0.0,654.24,0.0,0.0,0.0,0,0,0,1,0,0.6288659793814433
26980,107499,25,0,0,0,0,0,0,1,123545.1,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
26981,107500,23,0,0,0,0,0,0,1,75851.31,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26982,107501,23,0,0,0,0,0,0,1,191397.18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26983,107505,39,0,3,9,6,9,33,1,93460.35,2,3,0.0,0.0,0.0,0.0,84005.13,0.0,0,0,3,2,0,0.35051546391752575
26984,107507,23,0,0,0,0,0,0,1,29462.94,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26985,107508,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26986,107510,23,3,0,3,0,0,0,1,54342.63,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26987,107515,23,0,0,0,0,0,0,1,495978.78,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
26988,107519,39,0,57,0,0,30,90,1,78446.19,2,0,0.0,0.0,4000.02,0.0,0.0,0.0,0,0,0,3,0,0.35051546391752575
26989,107526,25,0,0,0,0,0,0,1,101120.91,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
26990,107533,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26991,107535,27,0,0,0,0,3,15,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,0,0.2268041237113402
26992,107542,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26993,107543,25,0,0,0,0,0,0,1,61683.81,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
26994,107545,24,0,0,0,0,0,0,1,75735.0,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
26995,107546,41,0,0,3,3,3,15,1,72670.92,2,0,0.0,0.0,1264.05,0.0,0.0,0.0,0,0,0,1,0,0.3711340206185567
26996,107549,24,0,0,0,0,0,0,1,244508.58,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
26997,107550,24,0,0,0,0,0,0,1,34153.65,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
26998,107555,23,0,0,21,6,0,0,1,117310.979016494,2,6,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
26999,107559,32,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.27835051546391754
27000,107566,40,6,3,12,6,6,24,1,280755.99,2,3,288.87,288.87,150.0,0.0,0.0,300.0,0,0,0,1,0,0.36082474226804123
27001,107567,30,0,0,0,0,0,0,1,34970.82,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.25773195876288657
27002,107568,23,0,0,0,0,0,0,1,31250.37,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27003,107573,22,0,0,0,0,0,0,1,63785.1,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.17525773195876287
27004,107576,57,0,3,0,0,3,12,1,117310.979016494,2,0,0.0,0.0,556.29,0.0,0.0,0.0,0,0,0,99,0,0.5360824742268041
27005,107577,54,3,0,9,6,24,78,1,130992.75,5,3,0.0,0.0,300.0,0.0,0.0,0.0,0,0,0,2,0,0.5051546391752577
27006,107579,25,0,0,0,0,0,0,1,91722.51,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
27007,107581,23,0,0,0,0,0,0,1,48640.32,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
27008,107588,24,0,0,0,0,0,0,1,86414.49,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
27009,107589,48,9,6,15,6,6,18,1,117310.979016494,2,3,0.0,0.0,300.0,0.0,105000.0,0.0,0,0,3,2,0,0.44329896907216493
27010,107592,26,0,0,0,0,0,0,1,128097.57,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.21649484536082475
27011,107599,26,0,0,0,0,0,0,1,117310.979016494,2,0,52614.63,66119.91,0.6,66191.85,19800.0,66191.85,3,0,3,2,0,0.21649484536082475
27012,107602,41,0,0,0,0,0,0,1,156447.12,2,0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,99,0,0.3711340206185567
27013,107604,41,0,0,3,3,0,6,1,84024.0,2,0,0.0,0.0,30.36,0.0,0.0,0.0,0,0,0,2,0,0.3711340206185567
27014,107606,28,0,0,0,0,0,0,1,102489.12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
27015,107618,53,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.4948453608247423
27016,107623,23,0,9,0,0,3,9,1,88217.37,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
27017,107635,23,0,0,0,0,0,6,1,117257.46,2,0,0.0,0.0,93.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
27018,107638,50,0,0,3,3,0,6,1,94620.69,2,0,0.0,0.0,9255.0,0.0,0.0,0.0,0,0,0,1,0,0.4639175257731959
27019,107641,23,0,6,0,0,0,6,1,50634.09,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27020,107647,23,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27021,107648,23,0,0,0,0,0,0,1,456137.58,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27022,107654,36,0,0,3,0,0,0,1,146046.45,2,0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,99,0,0.31958762886597936
27023,107657,23,0,0,0,0,0,0,1,57913.95,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
27024,107659,23,0,0,0,0,0,0,1,228824.55,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27025,107665,24,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
27026,107674,46,0,0,3,0,3,9,1,97881.36,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,99,0,0.422680412371134
27027,107682,23,0,0,0,0,0,0,1,112413.45,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27028,107688,73,0,12,9,9,30,96,1,117310.979016494,2,3,0.0,0.0,240.0,0.0,6900.0,0.0,0,0,3,2,0,0.7010309278350515
27029,107690,24,0,0,0,0,0,3,1,44501.19,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.1958762886597938
27030,107693,25,0,0,0,0,3,9,1,119434.95,2,0,0.0,0.0,1533.96,0.0,0.0,0.0,0,0,0,1,0,0.20618556701030927
27031,107697,44,3,0,3,0,0,0,1,42588.18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.4020618556701031
27032,107699,23,0,0,3,0,0,3,1,52272.39,2,0,0.0,0.0,540.0,0.0,0.0,0.0,0,0,0,1,0,0.18556701030927836
27033,107707,27,0,0,0,0,0,3,1,53280.81,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.2268041237113402
27034,107711,46,3,6,12,9,3,15,1,77449.53,2,3,0.0,0.0,0.0,0.0,91500.0,0.0,0,0,3,2,0,0.422680412371134
27035,107718,45,0,0,18,18,21,69,1,96312.42,2,6,0.0,0.0,314.85,0.0,0.0,0.0,0,0,0,2,0,0.41237113402061853
27036,107719,22,0,0,0,0,0,0,1,52989.45,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,0,0,0.17525773195876287
27037,107720,42,3,3,15,12,48,150,1,44083.71,2,3,47519.37,68081.55,60.0,70872.18,0.0,70872.18,3,0,0,1,0,0.38144329896907214
27038,107721,23,0,0,0,0,0,0,1,37896.24,2,0,0.0,0.0,150.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
27039,107723,43,3,21,6,0,12,42,1,152988.39,2,0,0.0,0.0,0.75,0.0,0.0,0.0,0,0,0,2,0,0.3917525773195876
27040,107727,37,0,0,0,0,0,0,1,60807.63,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.32989690721649484
27041,107728,24,0,3,0,0,0,6,1,47655.15,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.1958762886597938
27042,107730,32,3,3,15,6,6,21,1,117310.979016494,2,3,31374.42,38745.3,0.0,38758.02,0.0,38758.02,3,0,0,2,0,0.27835051546391754
27043,107734,23,0,0,0,0,0,0,1,101933.49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27044,107740,23,0,0,0,0,0,0,1,69929.04,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27045,107743,29,0,0,0,0,0,0,1,75528.69,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.24742268041237114
27046,107744,52,3,12,3,0,9,30,1,156134.85,2,0,0.0,0.0,602.52,0.0,0.0,0.0,0,0,0,99,0,0.4845360824742268
27047,107749,23,0,0,0,0,0,0,1,267503.67,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27048,107751,28,0,3,0,0,0,3,1,131134.23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
27049,107752,42,12,108,15,3,153,459,1,60052.23,2,3,0.0,0.0,6.72,0.0,0.0,0.0,0,0,0,2,0,0.38144329896907214
27050,107755,51,0,0,6,6,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.4742268041237113
27051,107759,33,6,6,12,3,12,42,1,184933.5,2,3,609.03,543.03,219.0,1.71,0.0,1.71,3,0,0,1,0,0.28865979381443296
27052,107761,25,0,0,0,0,0,0,1,26218.41,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.20618556701030927
27053,107764,37,9,9,24,6,6,24,1,109873.77,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.32989690721649484
27054,107778,23,0,0,0,0,0,0,1,68077.26,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
27055,107781,29,0,0,3,0,0,0,1,47679.51,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.24742268041237114
27056,107782,47,0,6,0,0,18,60,1,63713.76,2,0,22759.35,22759.35,196650.0,0.0,0.0,30004.98,0,0,0,1,0,0.4329896907216495
27057,107784,23,0,0,0,0,0,0,1,77109.69,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27058,107787,27,0,0,0,0,0,0,1,274146.36,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
27059,107798,25,0,9,6,3,12,36,1,56351.28,2,0,0.0,0.0,88.65,0.0,0.0,0.0,0,0,0,1,0,0.20618556701030927
27060,107806,35,6,15,6,0,6,18,1,68104.47,2,0,0.0,0.0,9827.73,0.0,0.0,0.0,0,0,0,2,0,0.30927835051546393
27061,107811,24,0,0,0,0,0,3,1,95589.27,2,0,0.0,0.0,153.0,0.0,0.0,0.0,0,0,0,1,0,0.1958762886597938
27062,107817,27,0,6,3,0,3,15,1,183195.48,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.2268041237113402
27063,107818,23,0,0,0,0,0,0,1,84065.28,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.18556701030927836
27064,107819,53,0,9,9,9,3,9,1,117310.979016494,2,3,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,1,0,0.4948453608247423
27065,107823,41,3,0,3,0,6,24,1,70039.74,2,0,0.0,0.0,1577.76,0.0,0.0,0.0,0,0,0,1,0,0.3711340206185567
27066,107829,35,0,15,0,0,9,30,1,117310.979016494,2,0,0.0,0.0,240.0,0.0,0.0,0.0,0,0,0,1,0,0.30927835051546393
27067,107831,25,0,0,0,0,0,0,1,117310.979016494,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
27068,107834,50,0,0,0,0,0,0,1,8856.21,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.4639175257731959
27069,107843,23,0,0,0,0,0,0,1,43244.88,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27070,107850,28,0,3,0,0,0,3,1,117310.979016494,2,0,0.0,0.0,90.0,0.0,0.0,0.0,0,0,0,3,0,0.23711340206185566
27071,107862,34,0,0,12,9,18,54,1,29617.17,2,3,0.0,0.0,966.33,0.0,0.0,0.0,0,0,0,2,0,0.29896907216494845
27072,107864,23,0,3,0,0,0,3,1,74594.52,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,2,0,0.18556701030927836
27073,107865,33,0,0,0,0,12,42,1,67116.48,2,0,0.0,0.0,4200.0,0.0,0.0,0.0,0,0,0,1,0,0.28865979381443296
27074,107872,48,0,0,0,0,0,0,1,105833.61,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.44329896907216493
27075,107873,34,0,0,0,0,9,30,1,128437.02,2,0,0.0,0.0,2915.01,0.0,0.0,0.0,0,0,0,1,0,0.29896907216494845
27076,107877,23,0,9,0,0,3,9,1,155959.56,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27077,107879,25,0,0,0,0,0,3,1,463625.16,2,0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,2,0,0.20618556701030927
27078,107888,26,0,6,0,0,6,24,1,117310.979016494,2,0,0.0,0.0,4.5,0.0,0.0,0.0,0,0,0,2,0,0.21649484536082475
27079,107890,56,0,0,0,0,0,0,1,109898.88,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,1,0.5257731958762887
27080,107891,23,0,0,0,0,0,0,1,91506.75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27081,107895,23,0,0,3,3,0,3,1,117310.979016494,2,0,0.0,0.0,85.53,0.0,0.0,0.0,0,0,0,99,0,0.18556701030927836
27082,107900,43,0,12,0,0,18,54,1,119563.83,2,0,0.0,0.0,701.43,0.0,0.0,0.0,0,0,0,1,0,0.3917525773195876
27083,107902,28,0,0,0,0,0,3,1,69403.62,2,0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,0,99,0,0.23711340206185566
27084,107904,31,12,117,12,0,39,123,1,117310.979016494,2,3,0.0,0.0,0.0,0.0,33000.0,0.0,0,0,3,3,0,0.26804123711340205
27085,107907,27,0,0,3,3,3,12,1,117310.979016494,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,99,0,0.2268041237113402
27086,107909,45,0,3,0,0,0,6,1,49471.26,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.41237113402061853
27087,107910,25,0,0,0,0,0,0,1,43510.8,2,0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,3,0,0.20618556701030927
27088,107918,25,0,0,0,0,0,0,1,181667.76,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,99,0,0.20618556701030927
27089,107919,31,0,3,0,0,0,3,1,135046.14,2,0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,0,3,0,0.26804123711340205
27090,107929,26,6,0,12,6,6,24,1,75834.45,2,3,0.0,0.0,10.56,0.0,0.0,0.0,0,0,0,1,0,0.21649484536082475
